url	download_complete
www.ics.uci.edu/~kay/courses/i41/quiz/old	complete
www.ics.uci.edu/%7Ethornton/MidtermStudyGuide.html	complete
emj.ics.uci.edu/talks/talks-computational-biology	complete
www.ics.uci.edu/~lab/winter_finals.php	complete
www.ics.uci.edu/%7Emagda/Courses/ics167/Makefile	complete
www.ics.uci.edu/ugrad/CS199_IN4MATX199.php	complete
www.ics.uci.edu/~redmiles/inf143-SQ09/Assignment1	complete
www.ics.uci.edu/~stasio/winter06/lab5/lab5.html	incomplete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/inductees.php	complete
www.ics.uci.edu/~maheshmn/eCACTI/main.htm	complete
mailman.ics.uci.edu/mailman/admin/sislgram	complete
www.ics.uci.edu/~dechter/publications/r125.html	complete
www.ics.uci.edu/~jutts/response.html	complete
www.ics.uci.edu/~guix	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmtCtcfStdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/~ziv	complete
www.ics.uci.edu/~smyth/courses/stats5/._.DS_Store	complete
mcs.ics.uci.edu/advisory-board	complete
www.ics.uci.edu/~gbowker	complete
www.ics.uci.edu/~feldman/LEC09.V3.htm	complete
www.ics.uci.edu/~lab/faculties/index.php	complete
www.ics.uci.edu/community/news/spotlight_nsf_fellows_2012.php	complete
www.ics.uci.edu/~dechter/publications/r158.html	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/inductees.php	complete
www.ics.uci.edu/~thornton/CodeExamples	complete
www.ics.uci.edu/about/annualreport/2006-07/numbers.php	complete
www.ics.uci.edu/opapers.html	complete
www.ics.uci.edu/community/events/teams.php	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab3.html	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame	complete
www.ics.uci.edu/~thornton/Lab2/Solutions	incomplete
www.ics.uci.edu/%7Ethornton/ics22/FindMe	complete
emj.ics.uci.edu/papers/calculational-papers	complete
cradl.ics.uci.edu/author/mbietz	complete
cml.ics.uci.edu/2009/02/2009_yahoogift2	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected	complete
www.ics.uci.edu/~jutts/CH03PR18.txt	complete
www.ics.uci.edu/~dechter/publications/r25.html	complete
www.ics.uci.edu/ugrad/resources/index.php	complete
www.ics.uci.edu/~skong2/DimensionalEmotionModel.html	complete
www.ics.uci.edu/~dechter/publications/r152.html	complete
vision.ics.uci.edu/papers/RenFM_IJCV_2008	complete
labbie.ics.uci.edu/index.php	complete
cert.ics.uci.edu/demos.html	complete
cml.ics.uci.edu/2007/12/2007_newfaculty	complete
computableplant.ics.uci.edu	complete
support.ics.uci.edu/computing/net	complete
www.ics.uci.edu/~dechter/publications/r210.html	complete
grape.ics.uci.edu/wiki/asterix/prefs/userinterface	complete
www.ics.uci.edu/faculty/area/area_algorithms.php	complete
www.ics.uci.edu/~jutts/110	complete
www.ics.uci.edu/../statistics/index.php	complete
www.ics.uci.edu/~thornton/ics22/LabManual/ExpressoLove	complete
www.ics.uci.edu/community/news/spotlight_law.php	complete
www.ics.uci.edu/~iftekha/publication/how-hard-does-mutation-analysis-have-to-be-anyway	complete
www.ics.uci.edu/~emilyo	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/inductees.php	complete
www.ics.uci.edu/~dechter/publications/r176.html	complete
www.ics.uci.edu/~thornton/ics22/LabManual/Lab0	complete
mailman.ics.uci.edu/mailman/listinfo/cert-cab	complete
www.ics.uci.edu/computing/linux/hosts.php	complete
cbcl.ics.uci.edu/public_data/SR2_123009.bed.txt	complete
www.ics.uci.edu/~sysarch/projects/OpenCV.html	complete
www.ics.uci.edu/dir/staff/kari	complete
alumni.ics.uci.edu/2008/04/07/king-of-risc	incomplete
www.ics.uci.edu/~dechter/publications/r228.html	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld005.htm	complete
www.ics.uci.edu/~perl/publication/aocr	complete
www.ics.uci.edu/~dechter/publications/r214.html	complete
www.ics.uci.edu/degrees/Double_Majors.php	complete
www.ics.uci.edu/~dechter/publications/r255.html	complete
vision.ics.uci.edu/papers/RenFM_TR_2005	complete
www.graphics.ics.uci.edu/CS111	complete
www.ics.uci.edu/~ebaumer	complete
cradl.ics.uci.edu/feed	complete
www.ics.uci.edu/~dechter/publications/r87.html	complete
www.ics.uci.edu/multicore.html	complete
cml.ics.uci.edu/2006/05/2006_davidvandyk	complete
honors.ics.uci.edu	complete
mailman.ics.uci.edu/mailman/listinfo/phd.csgrads	complete
vision.ics.uci.edu/papers/Hengenius_PLOS1_2011	complete
www.ics.uci.edu/faculty/area_os.php	complete
hombao.ics.uci.edu	complete
www.ics.uci.edu/~qiuxiz	complete
www.ics.uci.edu/dir/grad/Software/jblevins	complete
www.ics.uci.edu/home.htm	incomplete
www.ics.uci.edu/%7Emagda/Courses/ics167/demo-01.c	complete
www.ics.uci.edu/~jutts/Discussion_6.html	complete
www.ics.uci.edu/~ziv/diss/intropaper/node3.html	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/hall_of_fame/stayconnected	complete
www.ics.uci.edu/alumni/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/index.php	complete
www.ics.uci.edu/._.TemporaryItems	complete
www.ics.uci.edu/ugrad/Computer_Copyrights.php	complete
mailman.ics.uci.edu/mailman/private/baldi-group	complete
cml.ics.uci.edu/2012/07/2012_icmlbestpaper	complete
support.ics.uci.edu/computing/faculty	complete
vision.ics.uci.edu/people/7.html	incomplete
www.ics.uci.edu/informatics/news/news_2007.php	complete
www.ics.uci.edu/%7Ewics/upcoming_events.html	complete
sdcl.ics.uci.edu/tag/korean-students	complete
www.ics.uci.edu/~ziv/ooad/classes/tsld017.htm	complete
www.ics.uci.edu/about_safety.php	complete
www.ics.uci.edu/BeallJudges	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH3k27acStdAlnRep3.REF_chr19.bam	complete
computableplant.ics.uci.edu/theses/guy/Plenum.html	complete
www.ics.uci.edu/ugrad/resources/ICS_StudentLife_nonTechOpps.php	complete
www.ics.uci.edu/faculty/area/area_security.php	complete
www.ics.uci.edu/~ziv/ooad/classes/sld012.htm	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHepg2H2azStdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/activities.htm	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmtH3k79me2StdAlnRep2.REF_chr19.bam	complete
cradl.ics.uci.edu/cradl-hosted-scale-meeting-in-irvine	complete
www.ics.uci.edu/~ziv/ooad/classes/sld001.htm	complete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/inductees.php	complete
www.ics.uci.edu/~dechter/research.html	complete
motifmap.ics.uci.edu/downloads/BranchLengthScoring.py	complete
www.ics.uci.edu/computing	complete
www.ics.uci.edu/courses/index.php	complete
ngs.ics.uci.edu/category/technical-thoughts	complete
futurehealth.ics.uci.edu/resources/knowledge-repository	complete
www.ics.uci.edu/~jutts/UCD.txt	complete
www.ics.uci.edu/~fowlkes/Make_Kymograph.class	complete
futurehealth.ics.uci.edu	complete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/inductees.php	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmH3k27me3StdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/alumni/stayconnected/index.php	complete
www.ics.uci.edu/~fowlkes/software/hme_test.m	complete
www.ics.uci.edu/%7eprojects/cert	complete
www.ics.uci.edu/~ziv/resume.html	complete
pasteur.ics.uci.edu/Dienst/UI/2.0/Describe/ncstrl.uci%2fICS-TR-96-27	complete
pasteur.ics.uci.edu/Dienst/UI/2.0/Describe/ncstrl.uci%2fICS-TR-96-20	complete
redmiles.ics.uci.edu/publication	complete
sdcl.ics.uci.edu/2016/02/we-redecorated-the-conference-room-crowdsourcing-affinity-diagrams	complete
www.ics.uci.edu/~kay/courses/h21/hw/collab.html	incomplete
www.ics.uci.edu/~ziv/diss/intropaper/node5.html	complete
www.ics.uci.edu/~stasio/winter04/ics280.html	complete
vision.ics.uci.edu/papers/WeberWP_JNSC_1999	complete
grape.ics.uci.edu/wiki/asterix/raw-attachment/wiki/stats170ab-2018/housing_data_description.txt	complete
www.ics.uci.edu/QA_Graduation.php	complete
www.ics.uci.edu/about/bren_about.php	complete
www.ics.uci.edu/~stasio/winter04/reading.html	complete
emj.ics.uci.edu/papers/cognition-papers	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhekH3k27acStdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/~dechter/publications/r104.html	complete
www.ics.uci.edu/Open_Simulator	complete
www.ics.uci.edu/~sternh/courses/t_metrop.R	complete
www.ics.uci.edu/community/news/articles/index.php	incomplete
www.ics.uci.edu/~thornton/ics22/StyleStandards.html	complete
www.ics.uci.edu/ugrad/policies/index.php/Withdrawal_Readmission.php	complete
www.ics.uci.edu/~sternh/courses/comp.gibbs.R	complete
support.ics.uci.edu/computing/windows	complete
vision.ics.uci.edu/papers/Rubel_TCBB_2010	complete
www.ics.uci.edu/community/news/spotlight_azencott.php	complete
www.ics.uci.edu/~redmiles/inf143-SQ08	complete
ngs.ics.uci.edu/about-ramesh/news	complete
www.ics.uci.edu/~dvk/code/Grid.html	complete
www.ics.uci.edu/%7Elab/labguidelines.php	complete
www.ics.uci.edu/courses/previous.html	complete
www.ics.uci.edu/%7Ethornton/Lab2/Solutions	complete
www.ics.uci.edu/ugrad/distribution/index.php	complete
www.ics.uci.edu/~yunanc/Yunan_Chen/Welcome.html	complete
www.ics.uci.edu/faculty/area/area_multimedia.php	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmtH3k4me3StdAlnRep2.REF_chr19.bam	complete
cradl.ics.uci.edu/congratulations-to-patrick-shih	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected	complete
www.ics.uci.edu/~klefstad	complete
sdcl.ics.uci.edu/tag/meeting	complete
computableplant.ics.uci.edu/~companib	complete
www.ics.uci.edu/~smyth/courses/stats5	complete
www.ics.uci.edu/about/bren/gallery/gallery_06_jpg.php	complete
redmiles.ics.uci.edu/research	complete
computableplant.ics.uci.edu/BGRS-2004-KAP-abstract.html	complete
www.ics.uci.edu/Sudderth_Eric	complete
www.ics.uci.edu/ugrad/policies/index.php/Add_Drop_ChangeOption.php	complete
www.ics.uci.edu/~dechter/publications/r177.html	complete
mailman.ics.uci.edu/mailman/admin/cert-cab	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneGm12878H3k79me2StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/~thornton/ics22/SignalToNoise	incomplete
www.ics.uci.edu/ugrad/advising/ICS New Student Welcome.php	complete
www.ics.uci.edu/Arcadia/UCIpeople.html	complete
mailman.ics.uci.edu/mailman/admin/phd.csgrads	incomplete
cbcl.ics.uci.edu/doku.php/software	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab6menus.html	complete
www.ics.uci.edu/ugrad/current/policies/Computer_Copyrights.php	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneH1hescH3k4me3StdAlnRep1.REF_chr19.bam	complete
radicle.ics.uci.edu	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH3k27acStdAlnRep1.REF_chr19.bam	complete
mhcid.ics.uci.edu/admissions/admissions-overview	complete
www.ics.uci.edu/~redmiles/ics125-FQ01/assignment1.html	complete
computableplant.ics.uci.edu/models/Activator/activator-single-cell.nb	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab6.html	complete
www.ics.uci.edu/psmyth_short_bio.html	complete
www.ics.uci.edu/~dechter/publications/r132.html	complete
duttgroup.ics.uci.edu/2018/12/20/end-of-the-f18-quarter-lunch-sushi-imari	complete
vision.ics.uci.edu/papers/Fowlkes_CELL_2008	complete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/inductees.php	complete
www.ics.uci.edu/~theory/190111.html	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/index.php	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH3k4me1StdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/~iftekha	complete
sdcl.ics.uci.edu/2016/03/affinity-diagram-session	complete
www.ics.uci.edu/~lab/proj_ics/policy.php	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld010.htm	incomplete
duttgroup.ics.uci.edu/author/chenyinh	complete
www.ics.uci.edu/~jutts/Midterm2AKey	complete
www.ics.uci.edu/~kay/courses/i42/hw/hw1.html	complete
mailman.ics.uci.edu/mailman/admin/cert-faculty	complete
www.ics.uci.edu/%7Ethornton/ics22/SignalToNoise	complete
mailman.ics.uci.edu/mailman/admin/ivecg-community	incomplete
swiki.ics.uci.edu/feed.php	complete
www.ics.uci.edu/about/search/index.php	complete
www.ics.uci.edu/computing/elnino.ics.uci.edu	complete
www.ics.uci.edu/%7Emagda/ics_x33/announceG.html	complete
www.ics.uci.edu/%7elab	complete
futurehealth.ics.uci.edu/news	complete
www.ics.uci.edu/research/qos.html	complete
www.ics.uci.edu/~chenli	incomplete
www.ics.uci.edu/~emj/index_2012.html	complete
emj.ics.uci.edu/papers/modeling-frameworks-papers	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame	complete
www.ics.uci.edu/~lcampos	complete
www.ics.uci.edu/community/alumni	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected	complete
computableplant.ics.uci.edu/%7Eguy/PlenumLicense.html	complete
www.ics.uci.edu/~kay/courses/i42/hw/hw3.html	complete
sdcl.ics.uci.edu/2016/05/sdcl-team-in-data-science-hackathon	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame	complete
www.ics.uci.edu/ugrad/honors/honors_program.php	complete
www.ics.uci.edu/%7Ethornton/LabManual/BlackAndWhite	complete
computableplant.ics.uci.edu/sw.html	complete
www.ics.uci.edu/~stasio/winter06/Lectures/Lec7code/Comparable.html	incomplete
mcs.ics.uci.edu/career/interviewing	complete
www.ics.uci.edu/~redmiles/inf143-SQ09	complete
www.ics.uci.edu/about/bren	complete
swiki.ics.uci.edu/doku.php/start	complete
www.ics.uci.edu/ugrad/advising	complete
www.ics.uci.edu/ugrad/Computer_RemoteAccess.php	complete
www.ics.uci.edu/%7Emagda/cs620/introductionOG.html	incomplete
www.ics.uci.edu/~dechter/publications/r161.html	complete
www.ics.uci.edu/faculty/area/area_biomed.php	complete
www.ics.uci.edu/about/annualreport/2006-07/alumni.php	complete
www.ics.uci.edu/community/news/rss/news.xml	complete
cml.ics.uci.edu/2017/04/spring-2017	incomplete
www.ics.uci.edu/~smyth/courses/syllabus.html	complete
www.ics.uci.edu/~kay/courses/h21/hw/lab7.html	complete
www.ics.uci.edu/~ronen/Site/Home.html	incomplete
www.ics.uci.edu/inf45	complete
www.ics.uci.edu/~dechter/publications/r89a.html	complete
honors.ics.uci.edu/program-overview/step-3-finding-a-faculty-advisor-and-taking-cs-h198	complete
www.ics.uci.edu/~ziv/ooad/classes/tsld010.htm	complete
www.ics.uci.edu/~stasio/winter06	complete
www.ics.uci.edu/~kay/courses/i41/hw/hw10.html	complete
www.ics.uci.edu/community/events/sponsors.php	incomplete
duttgroup.ics.uci.edu/2018/05/16/tiagos-defense	complete
www.ics.uci.edu/~yamingy/cocktail.r	complete
emj.ics.uci.edu/about	complete
www.ics.uci.edu/quarterlyAnnouncement/index.php	complete
www.ics.uci.edu/~smyth/courses/stats5/onlineslides	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH3k4me3StdAlnRep3.REF_chr19.bam	complete
www.ics.uci.edu/ics45c	complete
luci.ics.uci.edu/pages/Students/phoebechua/phoebechua.html	complete
www.ics.uci.edu/MJCarey_Professional_Activities.html	complete
www.ics.uci.edu/Mentorship_Handbooks	complete
www.ics.uci.edu/~yamingy/cocktail.m	complete
www.ics.uci.edu/%7Emagda/Projects/VIP.html	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected	complete
mailman.ics.uci.edu/mailman/listinfo/hanalab-researchers	complete
vision.ics.uci.edu/papers/Ramanan_NIPS_2006	complete
www.ics.uci.edu/faculty/area/area_scientific.php	incomplete
www.ics.uci.edu/~dechter/publications/r41a.html	complete
www.ics.uci.edu/computing/linux/shell.php	complete
www.ics.uci.edu/puz	complete
www.ics.uci.edu/~dechter/publications/r117a.html	complete
www.ics.uci.edu/%7Emagda/courses.html	complete
duttgroup.ics.uci.edu/projects/self-aware-adaptive-computing	complete
www.ics.uci.edu/~thornton/Lab3	complete
www.ics.uci.edu/C%7C/Walt%27s%20Stuff/WS/Pubs-OrgStudies.html	complete
vision.ics.uci.edu/people/2.html	complete
redmiles.ics.uci.edu/organizing	complete
www.ics.uci.edu/dir/staff/gbolcer	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneH1hescH3k4me3StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/~ziv/ooad/classes/sld008.htm	complete
hobbes.ics.uci.edu	complete
www.ics.uci.edu/community/news/spotlight_csedweek_richardson.php	incomplete
www.ics.uci.edu/~redmiles/ics1227-SQ04/announcements.html	complete
www.ics.uci.edu/ugrad/sao/Course_updates	complete
support.ics.uci.edu/faculty	complete
www.ics.uci.edu/~smyth/courses/stats5/._Jan31st_NaturalLanguage.txt	complete
www.ics.uci.edu/~lab/students/printing.php	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/inductees.php	complete
computableplant.ics.uci.edu/2004-KumarBentleyAbstract.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneK562CtcfStdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/~fowlkes/software/hmeCreateMixture.m	complete
emj.ics.uci.edu/projects	complete
computableplant.ics.uci.edu/models/Activator/WU-Activator-Update-2010/WUS-Jonsson-2005-Activator.xml	complete
student-council.ics.uci.edu/contacts.html	incomplete
www.ics.uci.edu/%7Emagda/netlabU.html	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhekH3k36me3StdAlnRep3.REF_chr19.bam	complete
cradl.ics.uci.edu/category/cradl-news	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld004.htm	complete
cml.ics.uci.edu/2006/10/2006_microsoft	complete
www.ics.uci.edu/about/bren/bren_press.php	complete
www.ics.uci.edu/~dechter/publications/r84.html	complete
cml.ics.uci.edu/2016/08/workshop-on-interacting-with-robots-through-touch	complete
duttgroup.ics.uci.edu/projects/self-aware-adaptive-computing/ipf	complete
www.ics.uci.edu/~sysarch/projects/Autovec.html	complete
www.ics.uci.edu/~iftekha/Informatics115-Fall2018.html	complete
www.ics.uci.edu/%7Ethornton/LabManual/ErlangTutorial.html	complete
fr.ics.uci.edu/haiti/ 	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/index.php	complete
cert.ics.uci.edu/asdf	complete
www.ics.uci.edu/~kay/courses/h21/hw/lab8.html	complete
vision.ics.uci.edu/papers/RamananB_ICCV_2009	complete
mhcid.ics.uci.edu/program/about-the-program	complete
www.ics.uci.edu/involved/leadership_council	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneH1hescH3k4me2StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/~jutts/PhysicalData.txt	complete
cml.ics.uci.edu/2018/03/workshop-for-the-philosophy-of-machine-learning	complete
www.ics.uci.edu/~feldman	complete
mailman.ics.uci.edu/mailman/admin/insa-news	complete
motifmap-rna.ics.uci.edu/help	complete
honors.ics.uci.edu/sample-theses	complete
cert.ics.uci.edu/aboutus.html	complete
www.ics.uci.edu/ugrad/policies/index.php/Academic_Standing.php	complete
www.ics.uci.edu/~kay/scheme/text-file-io.scm	complete
mswe.ics.uci.edu/admissions/information_sessions	complete
www.ics.uci.edu/~dechter/publications/r186.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneK562H4k20me1StdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/community/events/openhouse/gallery_07.html	complete
www.ics.uci.edu/~jutts/pennstate.txt	complete
www.ics.uci.edu/download.htm	complete
www.ics.uci.edu/pollen_BIC.html	complete
www.ics.uci.edu/~thornton/cosmos	complete
emj.ics.uci.edu/grand-questions	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHepg2H3k4me2StdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/~ziv/diss/conclusionpaper/node4.html	complete
www.ics.uci.edu/ugrad/honors_program.php	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld015.htm	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmH3k4me2StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/~lab/students/acct_activate.php	complete
www.ics.uci.edu/~ziv/ooad/classes/tsld008.htm	complete
www.ics.uci.edu/~copper	complete
www.ics.uci.edu/faculty/area_social.php	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/index.php	complete
www.ics.uci.edu/~jsolson	complete
www.ics.uci.edu/computing/web/faqs.php	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld003.htm	incomplete
www.ics.uci.edu/~redmiles/ics227-SQ04/papers.html	complete
ngs.ics.uci.edu/personal/past-affiliations	complete
honors.ics.uci.edu/contact-us	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecCtcfStdAlnRep2.REF_chr19.bam	incomplete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/inductees.php	incomplete
www.ics.uci.edu/ics142	complete
cradl.ics.uci.edu/people	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneGm12878H3k27acStdAlnRep2.REF_chr19.bam	incomplete
ngs.ics.uci.edu/partners/past-students	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/index.php	complete
www.ics.uci.edu/~enalisni	complete
vision.ics.uci.edu/people/15.html	complete
www.ics.uci.edu/~thornton/ics22/LabManual	complete
www.ics.uci.edu/about/visit/visit_icse.php	incomplete
www.ics.uci.edu/~dechter/publications/r157b.html	incomplete
cml.ics.uci.edu/2009/10/2009_marr	complete
www.ics.uci.edu/~dechter/publications/r161a.html	complete
www.ics.uci.edu/~thornton/Lab5	incomplete
fr.ics.uci.edu/widgets/redcross/info.html	complete
www.ics.uci.edu/intranet	complete
www.ics.uci.edu/~redmiles/resources.html	complete
www.ics.uci.edu/~wscacchi/vita.html	complete
www.ics.uci.edu/%7Ethornton/Lab5/Solutions	incomplete
www.ics.uci.edu/%7Emagda/ics_x33/quizsolU.html	incomplete
cml.ics.uci.edu/aiml	complete
www.ics.uci.edu/community/events/openhouse/gallery_15.html	incomplete
www.ics.uci.edu/research/applicants.html	incomplete
www.ics.uci.edu/community/news/spotlight_parra.php	incomplete
www.ics.uci.edu/MJCarey_PhD_Students_Supervised.html	complete
cml.ics.uci.edu/2007/08/2007_speakerseries0708	incomplete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/inductees.php	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_TransferCredit.php	complete
www.ics.uci.edu/courses	incomplete
www.ics.uci.edu/ugrad/policies/degrees/Double_Majors.php	complete
www.ics.uci.edu/~dechter/publications/r49a.html	incomplete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/inductees.php	incomplete
www.ics.uci.edu/~stasio/Papers/dfjw04-abs.html	complete
asterix.ics.uci.edu//publications.html	incomplete
cradl.ics.uci.edu/two-papers-published-in-information-software-technology	incomplete
vision.ics.uci.edu/links.html	complete
www.ics.uci.edu/~thornton/ics22/LabManual/MockRandom.java	incomplete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected	complete
mailman.ics.uci.edu/pipermail/insa-news	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH3k9acStdAlnRep1.REF_chr19.bam	complete
cml.ics.uci.edu/2013/03/spring-2013-2	complete
www.ics.uci.edu/~redmiles/ics104-WQ06	incomplete
www.ics.uci.edu/pub/edcs/edcs.map	complete
computableplant.ics.uci.edu/~guy	incomplete
www.ics.uci.edu/linux/hosts.php	incomplete
www.ics.uci.edu/~chair/faculty.html	complete
www.ics.uci.edu/~rickl	incomplete
vision.ics.uci.edu/papers/ZhuAR_CVPR_2014	complete
www.ics.uci.edu/%7Emajumder	incomplete
luci.ics.uci.edu/pages/Students/AmandaCullen/AmandaCullen.html	complete
www.ics.uci.edu/alumni/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/index.php	complete
cml.ics.uci.edu/2017/11/phd-students-win-best-poster-awards	complete
sli.ics.uci.edu/~ihler/solvers/exact	complete
www.ics.uci.edu/154	complete
cbcl.ics.uci.edu/public_data	incomplete
www.ics.uci.edu/publications.htm	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneGm12878H3k27me3StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/~redmiles/ics203b-SQ05/term-abstracts-2002.html	incomplete
www.ics.uci.edu/eppstein.html	incomplete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld028.htm	complete
www.ics.uci.edu/%7Ethornton/ics32	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/hall_of_fame	incomplete
mcs.ics.uci.edu/current-students/housing	incomplete
www.ics.uci.edu/about/search_business.php	incomplete
cml.ics.uci.edu/2008/12/2008_fowlkesgrant	complete
www.ics.uci.edu/alumni/hall_of_fame/hall_of_fame/inductees.php	incomplete
www.ics.uci.edu/~schark/lcans.ps.Z	incomplete
vision.ics.uci.edu/people/37.html	complete
vision.ics.uci.edu	incomplete
www.ics.uci.edu/%7Emajumder/CG/assn/W16-PA2	incomplete
www.ics.uci.edu/~thornton/LabManual/ErlangTutorial.html	complete
vision.ics.uci.edu/papers/WeberWP_ECCV_2000	complete
www.ics.uci.edu/faculty/area_data.php	incomplete
www.ics.uci.edu/admissions/index.php	incomplete
